"client_ip","client_port","server_ip","server_port","packets","bytes","packets_cli_to_srv","bytes_cli_to_srv","packets_srv_to_cli","bytes_srv_to_cli","start_time","duration","bits/s_cli_to_srv","bits/s_srv_to_cli"
"fe80::250b:f9b4:6a83:e50e",63466,"ff02::1:3",5355,2,190,2,190,0,0,1581.010518,0.40986899999984416,3708.501984781913,0
"fe80::250b:f9b4:6a83:e50e",55251,"ff02::1:3",5355,2,190,2,190,0,0,1583.251056,0.41023900000004687,3705.157237609848,0
"fe80::250b:f9b4:6a83:e50e",56955,"ff02::1:3",5355,2,190,2,190,0,0,1583.25175,0.41065900000012334,3701.3678015081696,0
"fe80::250b:f9b4:6a83:e50e",54758,"ff02::1:3",5355,2,190,2,190,0,0,1593.167365,0.4109719999999015,3698.548806245594,0
"fe80::250b:f9b4:6a83:e50e",61647,"ff02::1:3",5355,2,190,2,190,0,0,1595.426905,0.41081400000007307,3699.9712765381164,0
"fe80::250b:f9b4:6a83:e50e",55572,"ff02::1:3",5355,1,95,1,95,0,0,1599.226377,0,0,0
"fe80::250b:f9b4:6a83:e50e",63876,"ff02::1:3",5355,2,190,2,190,0,0,1599.228842,0.4104099999999562,3703.613459711416,0
"fe80::250b:f9b4:6a83:e50e",56699,"ff02::1:3",5355,1,95,1,95,0,0,1599.244945,0,0,0
"fe80::250b:f9b4:6a83:e50e",64254,"ff02::1:3",5355,1,95,1,95,0,0,1600.100843,0,0,0
"fe80::250b:f9b4:6a83:e50e",54801,"ff02::1:3",5355,1,95,1,95,0,0,1600.113918,0,0,0
"fe80::250b:f9b4:6a83:e50e",52426,"ff02::1:3",5355,3,285,3,285,0,0,1601.587011,389.91175299999986,5.847476980259174,0
"fe80::250b:f9b4:6a83:e50e",49440,"ff02::1:3",5355,2,190,2,190,0,0,1603.943804,0.41140599999994265,3694.647136892053,0
"fe80::250b:f9b4:6a83:e50e",59430,"ff02::1:3",5355,2,190,2,190,0,0,1606.300513,0.41045500000018365,3703.2074161584583,0
"fe80::250b:f9b4:6a83:e50e",64597,"ff02::1:3",5355,2,190,2,190,0,0,1608.66484,0.41143000000010943,3694.4316165559044,0
"fe80::250b:f9b4:6a83:e50e",58969,"ff02::1:3",5355,2,190,2,190,0,0,1611.023072,0.41124200000012934,3696.120532434727,0
"fe80::250b:f9b4:6a83:e50e",63830,"ff02::1:3",5355,2,190,2,190,0,0,1627.690976,0.4104780000000119,3702.9999171696313,0
"fe80::250b:f9b4:6a83:e50e",57742,"ff02::1:3",5355,1,95,1,95,0,0,1629.215029,0,0,0
"fe80::250b:f9b4:6a83:e50e",50956,"ff02::1:3",5355,2,190,2,190,0,0,1629.217132,0.41023900000004687,3705.157237609848,0
"fe80::250b:f9b4:6a83:e50e",51063,"ff02::1:3",5355,1,95,1,95,0,0,1629.232368,0,0,0
"fe80::250b:f9b4:6a83:e50e",52577,"ff02::1:3",5355,2,190,2,190,0,0,1629.94734,0.41052300000001196,3702.5940081309836,0
"fe80::250b:f9b4:6a83:e50e",49606,"ff02::1:3",5355,1,95,1,95,0,0,1630.125134,0,0,0
"fe80::250b:f9b4:6a83:e50e",53498,"ff02::1:3",5355,1,95,1,95,0,0,1630.127867,0,0,0
"fe80::250b:f9b4:6a83:e50e",50797,"ff02::1:3",5355,4,380,4,380,0,0,1631.573974,138.8816650000001,21.889138497871535,0
"fe80::250b:f9b4:6a83:e50e",60862,"ff02::1:3",5355,2,190,2,190,0,0,1633.941626,0.410848999999871,3699.656078024961,0
"fe80::250b:f9b4:6a83:e50e",60772,"ff02::1:3",5355,2,190,2,190,0,0,1636.297185,0.41020700000012766,3705.4462746845543,0
"fe80::250b:f9b4:6a83:e50e",63472,"ff02::1:3",5355,2,190,2,190,0,0,1638.654576,0.4104160000001684,3703.5593154247795,0
"fe80::250b:f9b4:6a83:e50e",65021,"ff02::1:3",5355,2,190,2,190,0,0,1641.009307,0.4103419999999005,3704.2272056001298,0
"fe80::250b:f9b4:6a83:e50e",55412,"ff02::1:3",5355,2,190,2,190,0,0,1645.51045,0.41077999999993153,3700.2775208146777,0
"fe80::250b:f9b4:6a83:e50e",61704,"ff02::1:3",5355,2,190,2,190,0,0,1645.512561,0.4115159999998923,3693.65954179278,0
"fe80::250b:f9b4:6a83:e50e",62464,"ff02::1:3",5355,1,95,1,95,0,0,1659.225545,0,0,0
"fe80::250b:f9b4:6a83:e50e",55129,"ff02::1:3",5355,2,190,2,190,0,0,1659.227826,0.4108129999999619,3699.980283000151,0
"fe80::250b:f9b4:6a83:e50e",62461,"ff02::1:3",5355,1,95,1,95,0,0,1659.238397,0,0,0
"fe80::250b:f9b4:6a83:e50e",56105,"ff02::1:3",5355,1,95,1,95,0,0,1660.339212,0,0,0
"fe80::250b:f9b4:6a83:e50e",64681,"ff02::1:3",5355,1,95,1,95,0,0,1660.350236,0,0,0
"fe80::250b:f9b4:6a83:e50e",64631,"ff02::1:3",5355,2,190,2,190,0,0,1661.582703,0.4108289999999215,3699.8361848854156,0
"fe80::250b:f9b4:6a83:e50e",53831,"ff02::1:3",5355,2,190,2,190,0,0,1662.209703,0.41104199999995217,3697.9189474559216,0
"fe80::250b:f9b4:6a83:e50e",57528,"ff02::1:3",5355,2,190,2,190,0,0,1663.940561,0.41154600000004393,3693.3902892989795,0
"fe80::250b:f9b4:6a83:e50e",65008,"ff02::1:3",5355,2,190,2,190,0,0,1664.471583,0.4102139999999963,3705.383043972204,0
"fe80::250b:f9b4:6a83:e50e",57221,"ff02::1:3",5355,2,190,2,190,0,0,1666.295514,0.41000700000017787,3707.2537785924155,0
"fe80::250b:f9b4:6a83:e50e",64460,"ff02::1:3",5355,2,190,2,190,0,0,1668.650879,0.4107400000000325,3700.637873106782,0
"fe80::250b:f9b4:6a83:e50e",56492,"ff02::1:3",5355,2,190,2,190,0,0,1671.008199,0.41039699999987533,3703.730777760222,0
"fe80::250b:f9b4:6a83:e50e",55547,"ff02::1:3",5355,1,95,1,95,0,0,1689.227288,0,0,0
"fe80::250b:f9b4:6a83:e50e",53513,"ff02::1:3",5355,2,190,2,190,0,0,1689.228753,0.41123099999981605,3696.219399803711,0
"fe80::250b:f9b4:6a83:e50e",64028,"ff02::1:3",5355,1,95,1,95,0,0,1689.239577,0,0,0
"fe80::250b:f9b4:6a83:e50e",56589,"ff02::1:3",5355,1,95,1,95,0,0,1690.360702,0,0,0
"fe80::250b:f9b4:6a83:e50e",58307,"ff02::1:3",5355,1,95,1,95,0,0,1690.363597,0,0,0
"fe80::250b:f9b4:6a83:e50e",65528,"ff02::1:3",5355,2,190,2,190,0,0,1691.586452,0.411239999999907,3696.1385079280803,0
"fe80::250b:f9b4:6a83:e50e",53817,"ff02::1:3",5355,2,190,2,190,0,0,1693.945317,0.41078600000014376,3700.223474021676,0
"fe80::250b:f9b4:6a83:e50e",54328,"ff02::1:3",5355,2,190,2,190,0,0,1696.300176,0.41009600000006685,3706.4492216450594,0
"fe80::250b:f9b4:6a83:e50e",55063,"ff02::1:3",5355,2,190,2,190,0,0,1696.730437,0.4103500000001077,3704.1549896420156,0
"fe80::250b:f9b4:6a83:e50e",53389,"ff02::1:3",5355,2,190,2,190,0,0,1698.20541,0.4106609999998909,3701.3497751196333,0
"fe80::250b:f9b4:6a83:e50e",63863,"ff02::1:3",5355,2,190,2,190,0,0,1698.206783,0.41032399999994595,3704.389701797117,0
"fe80::250b:f9b4:6a83:e50e",53067,"ff02::1:3",5355,2,190,2,190,0,0,1698.669713,0.4112990000000991,3695.608304419981,0
"fe80::250b:f9b4:6a83:e50e",64157,"ff02::1:3",5355,2,190,2,190,0,0,1698.986622,0.41041900000004716,3703.5322438771727,0
"fe80::250b:f9b4:6a83:e50e",62734,"ff02::1:3",5355,1,95,1,95,0,0,1700.468339,0,0,0
"fe80::250b:f9b4:6a83:e50e",51850,"ff02::1:3",5355,1,95,1,95,0,0,1700.469213,0,0,0
"fe80::250b:f9b4:6a83:e50e",58788,"ff02::1:3",5355,4,380,4,380,0,0,1700.599293,300.82692199999997,10.105478524957284,0
"fe80::250b:f9b4:6a83:e50e",56075,"ff02::1:3",5355,2,190,2,190,0,0,1700.600139,0.41121300000008887,3696.38119417351,0
"fe80::250b:f9b4:6a83:e50e",56480,"ff02::1:3",5355,2,190,2,190,0,0,1701.032153,0.411279999999806,3695.7790313186074,0
"fe80::250b:f9b4:6a83:e50e",59656,"ff02::1:3",5355,1,95,1,95,0,0,1702.907885,0,0,0
"fe80::250b:f9b4:6a83:e50e",53835,"ff02::1:3",5355,1,95,1,95,0,0,1702.909117,0,0,0
"fe80::250b:f9b4:6a83:e50e",63002,"ff02::1:3",5355,2,190,2,190,0,0,1702.985106,0.4108569999998508,3699.584040190509,0
"fe80::250b:f9b4:6a83:e50e",51274,"ff02::1:3",5355,2,190,2,190,0,0,1702.98679,0.4123460000000705,3686.224675393335,0
"fe80::250b:f9b4:6a83:e50e",55905,"ff02::1:3",5355,1,95,1,95,0,0,1705.356841,0,0,0
"fe80::250b:f9b4:6a83:e50e",49951,"ff02::1:3",5355,1,95,1,95,0,0,1705.357815,0,0,0
"fe80::250b:f9b4:6a83:e50e",59361,"ff02::1:3",5355,1,95,1,95,0,0,1705.493788,0,0,0
"fe80::250b:f9b4:6a83:e50e",62336,"ff02::1:3",5355,1,95,1,95,0,0,1705.494966,0,0,0
"fe80::250b:f9b4:6a83:e50e",52450,"ff02::1:3",5355,2,190,2,190,0,0,1705.725174,0.4524380000000292,3359.576339741361,0
"fe80::250b:f9b4:6a83:e50e",59098,"ff02::1:3",5355,2,190,2,190,0,0,1705.726214,0.45194900000001326,3363.2113357922144,0
"fe80::250b:f9b4:6a83:e50e",51359,"ff02::1:3",5355,2,190,2,190,0,0,1707.782497,0.4120580000001155,3688.8010911074994,0
"fe80::250b:f9b4:6a83:e50e",65356,"ff02::1:3",5355,2,190,2,190,0,0,1707.785574,0.41051500000003216,3702.6661632336964,0
"fe80::250b:f9b4:6a83:e50e",55602,"ff02::1:3",5355,1,95,1,95,0,0,1719.231976,0,0,0
"fe80::250b:f9b4:6a83:e50e",61516,"ff02::1:3",5355,2,190,2,190,0,0,1719.234012,0.4327640000001338,3512.3069386537004,0
"fe80::250b:f9b4:6a83:e50e",57716,"ff02::1:3",5355,1,95,1,95,0,0,1719.257264,0,0,0
"fe80::250b:f9b4:6a83:e50e",60404,"ff02::1:3",5355,1,95,1,95,0,0,1720.574853,0,0,0
"fe80::250b:f9b4:6a83:e50e",61660,"ff02::1:3",5355,1,95,1,95,0,0,1720.637478,0,0,0
"fe80::250b:f9b4:6a83:e50e",50092,"ff02::1:3",5355,2,190,2,190,0,0,1721.603046,0.4114079999999376,3694.6291759038,0
"fe80::250b:f9b4:6a83:e50e",56997,"ff02::1:3",5355,2,190,2,190,0,0,1723.963855,0.4131440000001021,3679.1046221163188,0
"fe80::250b:f9b4:6a83:e50e",52647,"ff02::1:3",5355,2,190,2,190,0,0,1726.364515,0.4299140000000534,3535.590839097613,0
"fe80::250b:f9b4:6a83:e50e",55382,"ff02::1:3",5355,2,190,2,190,0,0,1728.725548,0.41071800000008807,3700.8360967858093,0
"fe80::250b:f9b4:6a83:e50e",62695,"ff02::1:3",5355,2,190,2,190,0,0,1731.082836,0.41104300000006333,3697.909951026452,0
"fe80::250b:f9b4:6a83:e50e",55337,"ff02::1:3",5355,2,190,2,190,0,0,1731.250043,0.41139799999996285,3694.718982591401,0
"fe80::250b:f9b4:6a83:e50e",50297,"ff02::1:3",5355,2,190,2,190,0,0,1733.504418,0.41063899999994646,3701.548075073722,0
"fe80::250b:f9b4:6a83:e50e",55233,"ff02::1:3",5355,2,190,2,190,0,0,1749.229888,0.4121549999999843,3687.9329378511916,0
"fe80::250b:f9b4:6a83:e50e",62512,"ff02::1:3",5355,1,95,1,95,0,0,1749.264433,0,0,0
"fe80::250b:f9b4:6a83:e50e",58972,"ff02::1:3",5355,1,95,1,95,0,0,1750.68815,0,0,0
"fe80::250b:f9b4:6a83:e50e",61982,"ff02::1:3",5355,1,95,1,95,0,0,1750.756186,0,0,0
"fe80::250b:f9b4:6a83:e50e",62335,"ff02::1:3",5355,2,190,2,190,0,0,1751.588755,0.4113680000000386,3694.9884288516787,0
"fe80::250b:f9b4:6a83:e50e",60401,"ff02::1:3",5355,2,190,2,190,0,0,1753.944891,0.4114359999998669,3694.3777404031043,0
"fe80::250b:f9b4:6a83:e50e",64587,"ff02::1:3",5355,2,190,2,190,0,0,1756.305594,0.41172100000017053,3691.8204317957316,0
"fe80::250b:f9b4:6a83:e50e",57533,"ff02::1:3",5355,2,190,2,190,0,0,1758.666578,0.41050499999983003,3702.7563610689986,0
"fe80::250b:f9b4:6a83:e50e",62749,"ff02::1:3",5355,2,190,2,190,0,0,1761.027717,0.4111400000001595,3697.0375054711544,0
"fe80::250b:f9b4:6a83:e50e",60314,"ff02::1:3",5355,2,190,2,190,0,0,1765.768064,0.4110639999998966,3697.7210361412876,0
"fe80::250b:f9b4:6a83:e50e",61956,"ff02::1:3",5355,2,190,2,190,0,0,1768.029312,0.41119300000013936,3696.560982311189,0
"fe80::250b:f9b4:6a83:e50e",58920,"ff02::1:3",5355,2,190,2,190,0,0,1770.045966,0.41056800000001203,3702.1881880710516,0
"fe80::250b:f9b4:6a83:e50e",60833,"ff02::1:3",5355,1,95,1,95,0,0,1779.218497,0,0,0
"fe80::250b:f9b4:6a83:e50e",61830,"ff02::1:3",5355,2,190,2,190,0,0,1779.220479,0.41016999999988,3705.7805300252203,0
"fe80::250b:f9b4:6a83:e50e",64691,"ff02::1:3",5355,1,95,1,95,0,0,1780.832585,0,0,0
"fe80::250b:f9b4:6a83:e50e",61633,"ff02::1:3",5355,1,95,1,95,0,0,1780.839857,0,0,0
"fe80::250b:f9b4:6a83:e50e",49553,"ff02::1:3",5355,2,190,2,190,0,0,1781.577415,0.41121300000008887,3696.38119417351,0
"fe80::250b:f9b4:6a83:e50e",60428,"ff02::1:3",5355,2,190,2,190,0,0,1783.937495,0.41159800000014,3692.9236779563626,0
"fe80::250b:f9b4:6a83:e50e",63516,"ff02::1:3",5355,2,190,2,190,0,0,1786.294562,0.42473900000004505,3578.6683115980372,0
"fe80::250b:f9b4:6a83:e50e",52761,"ff02::1:3",5355,2,190,2,190,0,0,1788.651563,0.4120690000002014,3688.7026201904464,0
"fe80::250b:f9b4:6a83:e50e",63589,"ff02::1:3",5355,2,190,2,190,0,0,1800.29316,0.40997600000014245,3707.534099555759,0
"fe80::250b:f9b4:6a83:e50e",57707,"ff02::1:3",5355,2,190,2,190,0,0,1802.549837,0.41165799999998853,3692.385426737832,0
"fe80::250b:f9b4:6a83:e50e",64381,"ff02::1:3",5355,1,95,1,95,0,0,1809.229054,0,0,0
"fe80::250b:f9b4:6a83:e50e",49789,"ff02::1:3",5355,2,190,2,190,0,0,1809.23532,0.4109129999999368,3699.079853886915,0
"fe80::250b:f9b4:6a83:e50e",62970,"ff02::1:3",5355,1,95,1,95,0,0,1809.247272,0,0,0
"fe80::250b:f9b4:6a83:e50e",54422,"ff02::1:3",5355,1,95,1,95,0,0,1810.867624,0,0,0
"fe80::250b:f9b4:6a83:e50e",60569,"ff02::1:3",5355,2,190,2,190,0,0,1811.596443,0.41033900000002177,3704.2542873085895,0
"fe80::250b:f9b4:6a83:e50e",50299,"ff02::1:3",5355,2,190,2,190,0,0,1813.955333,0.41103099999986625,3698.0179110590066,0
"fe80::250b:f9b4:6a83:e50e",52833,"ff02::1:3",5355,2,190,2,190,0,0,1816.318779,0.4117390000001251,3691.6590364272956,0
"fe80::250b:f9b4:6a83:e50e",49269,"ff02::1:3",5355,2,190,2,190,0,0,1818.676207,0.41091000000005806,3699.1068603825297,0
"fe80::250b:f9b4:6a83:e50e",55378,"ff02::1:3",5355,2,190,2,190,0,0,1821.032455,0.41067199999997683,3701.25063310887,0
"fe80::250b:f9b4:6a83:e50e",55534,"ff02::1:3",5355,2,190,2,190,0,0,1832.31138,0.41071099999999205,3700.8991724108423,0
"fe80::250b:f9b4:6a83:e50e",50031,"ff02::1:3",5355,2,190,2,190,0,0,1832.312553,0.4106400000000576,3701.5390609774663,0
"fe80::250b:f9b4:6a83:e50e",53323,"ff02::1:3",5355,2,190,2,190,0,0,1834.811524,0.41127499999993233,3695.823962069783,0
"fe80::250b:f9b4:6a83:e50e",52160,"ff02::1:3",5355,2,190,2,190,0,0,1837.067632,0.41099099999996724,3698.377823358957,0
"fe80::250b:f9b4:6a83:e50e",49937,"ff02::1:3",5355,1,95,1,95,0,0,1839.220261,0,0,0
"fe80::250b:f9b4:6a83:e50e",58552,"ff02::1:3",5355,2,190,2,190,0,0,1839.223815,0.41073899999992136,3700.646882814369,0
"fe80::250b:f9b4:6a83:e50e",64443,"ff02::1:3",5355,1,95,1,95,0,0,1839.234539,0,0,0
"fe80::250b:f9b4:6a83:e50e",56054,"ff02::1:3",5355,1,95,1,95,0,0,1841.022753,0,0,0
"fe80::250b:f9b4:6a83:e50e",57359,"ff02::1:3",5355,1,95,1,95,0,0,1841.025993,0,0,0
"fe80::250b:f9b4:6a83:e50e",54567,"ff02::1:3",5355,2,190,2,190,0,0,1841.579832,0.40989300000001094,3708.284845069224,0
"fe80::250b:f9b4:6a83:e50e",64202,"ff02::1:3",5355,2,190,2,190,0,0,1843.937063,0.411342999999988,3695.2129974256136,0
"fe80::250b:f9b4:6a83:e50e",52383,"ff02::1:3",5355,2,190,2,190,0,0,1846.300838,0.4128669999997783,3681.5730005081937,0
"fe80::250b:f9b4:6a83:e50e",64829,"ff02::1:3",5355,2,190,2,190,0,0,1848.659424,0.4101510000000417,3705.952198092521,0
"fe80::250b:f9b4:6a83:e50e",55124,"ff02::1:3",5355,2,190,2,190,0,0,1851.017223,0.410951999999952,3698.728805311028,0
"fe80::250b:f9b4:6a83:e50e",57550,"ff02::1:3",5355,1,95,1,95,0,0,1869.222746,0,0,0
"fe80::250b:f9b4:6a83:e50e",56036,"ff02::1:3",5355,2,190,2,190,0,0,1869.224154,0.41052700000000186,3702.5579316341996,0
"fe80::250b:f9b4:6a83:e50e",54530,"ff02::1:3",5355,1,95,1,95,0,0,1869.237162,0,0,0
"fe80::250b:f9b4:6a83:e50e",62132,"ff02::1:3",5355,2,190,2,190,0,0,1869.328069,0.41113000000018474,3697.127429278615,0
"fe80::250b:f9b4:6a83:e50e",52662,"ff02::1:3",5355,1,95,1,95,0,0,1871.033271,0,0,0
"fe80::250b:f9b4:6a83:e50e",53898,"ff02::1:3",5355,1,95,1,95,0,0,1871.035664,0,0,0
"fe80::250b:f9b4:6a83:e50e",64515,"ff02::1:3",5355,2,190,2,190,0,0,1871.578482,0.4113720000000285,3694.9525004129955,0
"fe80::250b:f9b4:6a83:e50e",64549,"ff02::1:3",5355,2,190,2,190,0,0,1873.935126,0.4099879999998848,3707.4255831888427,0
"fe80::250b:f9b4:6a83:e50e",51392,"ff02::1:3",5355,2,190,2,190,0,0,1876.293407,0.41040600000019367,3703.649556778611,0
"fe80::250b:f9b4:6a83:e50e",62513,"ff02::1:3",5355,2,190,2,190,0,0,1878.649232,0.4105329999999867,3702.5038182071826,0
"fe80::250b:f9b4:6a83:e50e",59605,"ff02::1:3",5355,2,190,2,190,0,0,1881.005467,0.4104859999999917,3702.927749058508,0
"fe80::250b:f9b4:6a83:e50e",54950,"ff02::1:3",5355,2,190,2,190,0,0,1894.573775,0.4110129999999117,3698.1798629248383,0
"fe80::250b:f9b4:6a83:e50e",56822,"ff02::1:3",5355,2,190,2,190,0,0,1894.574281,0.41047500000013315,3703.0269809355186,0
"fe80::250b:f9b4:6a83:e50e",52900,"ff02::1:3",5355,1,95,1,95,0,0,1899.222065,0,0,0
"fe80::250b:f9b4:6a83:e50e",60187,"ff02::1:3",5355,2,190,2,190,0,0,1899.223939,0.41096300000003794,3698.6298036559488,0
"fe80::250b:f9b4:6a83:e50e",62918,"ff02::1:3",5355,1,95,1,95,0,0,1899.244757,0,0,0
"fe80::250b:f9b4:6a83:e50e",55253,"ff02::1:3",5355,1,95,1,95,0,0,1901.245848,0,0,0
"fe80::250b:f9b4:6a83:e50e",59891,"ff02::1:3",5355,1,95,1,95,0,0,1901.248264,0,0,0
"fe80::250b:f9b4:6a83:e50e",53177,"ff02::1:3",5355,2,190,2,190,0,0,1901.580541,0.4110279999999875,3698.0449020505807,0
"fe80::250b:f9b4:6a83:e50e",63755,"ff02::1:3",5355,2,190,2,190,0,0,1903.849014,0.41057500000010805,3702.1250685005175,0
"fe80::250b:f9b4:6a83:e50e",59640,"ff02::1:3",5355,2,190,2,190,0,0,1903.934349,0.4105829999998605,3702.052934487099,0
"fe80::250b:f9b4:6a83:e50e",56227,"ff02::1:3",5355,2,190,2,190,0,0,1906.107392,0.4105540000000474,3702.3144336672513,0
"fe80::250b:f9b4:6a83:e50e",53235,"ff02::1:3",5355,2,190,2,190,0,0,1906.291507,0.410968000000139,3698.5848046550727,0
"fe80::250b:f9b4:6a83:e50e",54373,"ff02::1:3",5355,2,190,2,190,0,0,1908.648419,0.4105099999999311,3702.711261602044,0
"fe80::250b:f9b4:6a83:e50e",63641,"ff02::1:3",5355,4,380,4,380,0,0,1911.003395,131.32945100000006,23.147892394676944,0
"fe80::250b:f9b4:6a83:e50e",55267,"ff02::1:3",5355,1,95,1,95,0,0,1929.212373,0,0,0
"fe80::250b:f9b4:6a83:e50e",54518,"ff02::1:3",5355,2,190,2,190,0,0,1929.214328,0.41024399999992056,3705.1120796411265,0
"fe80::250b:f9b4:6a83:e50e",54069,"ff02::1:3",5355,1,95,1,95,0,0,1929.233999,0,0,0
"fe80::250b:f9b4:6a83:e50e",62223,"ff02::1:3",5355,1,95,1,95,0,0,1931.254352,0,0,0
"fe80::250b:f9b4:6a83:e50e",55865,"ff02::1:3",5355,2,190,2,190,0,0,1931.57316,0.4105010000000675,3702.7924414307154,0
"fe80::250b:f9b4:6a83:e50e",60021,"ff02::1:3",5355,2,190,2,190,0,0,1933.931324,0.4100850000002083,3706.548642352751,0
"fe80::250b:f9b4:6a83:e50e",64572,"ff02::1:3",5355,2,190,2,190,0,0,1938.36565,0.40997200000015255,3707.5702730904413,0
"fe80::250b:f9b4:6a83:e50e",60757,"ff02::1:3",5355,2,190,2,190,0,0,1938.648734,0.41105799999991177,3697.775009853418,0
"fe80::250b:f9b4:6a83:e50e",60880,"ff02::1:3",5355,2,190,2,190,0,0,1940.6203,0.4109009999999671,3699.18788223957,0
"fe80::250b:f9b4:6a83:e50e",58605,"ff02::1:3",5355,2,190,2,190,0,0,1941.004163,0.4103459999998904,3704.191097270123,0
"fe80::250b:f9b4:6a83:e50e",64823,"ff02::1:3",5355,2,190,2,190,0,0,1956.831246,0.4102490000000216,3705.0669227710973,0
"fe80::250b:f9b4:6a83:e50e",52072,"ff02::1:3",5355,2,190,2,190,0,0,1956.831853,0.41051000000015847,3702.711261599993,0
"fe80::250b:f9b4:6a83:e50e",65173,"ff02::1:3",5355,1,95,1,95,0,0,1959.224459,0,0,0
"fe80::250b:f9b4:6a83:e50e",64632,"ff02::1:3",5355,2,190,2,190,0,0,1959.22564,0.4105099999999311,3702.711261602044,0
"fe80::250b:f9b4:6a83:e50e",50384,"ff02::1:3",5355,1,95,1,95,0,0,1959.235856,0,0,0
"fe80::250b:f9b4:6a83:e50e",61817,"ff02::1:3",5355,1,95,1,95,0,0,1961.479307,0,0,0
"fe80::250b:f9b4:6a83:e50e",57686,"ff02::1:3",5355,1,95,1,95,0,0,1961.492136,0,0,0
"fe80::250b:f9b4:6a83:e50e",60107,"ff02::1:3",5355,2,190,2,190,0,0,1961.582366,0.4100779999998849,3706.6119128566434,0
"fe80::250b:f9b4:6a83:e50e",54547,"ff02::1:3",5355,2,190,2,190,0,0,1963.937903,0.410425000000032,3703.4781019671836,0
"fe80::250b:f9b4:6a83:e50e",57017,"ff02::1:3",5355,2,190,2,190,0,0,1966.294069,0.41055099999994127,3702.341487416222,0
"fe80::250b:f9b4:6a83:e50e",49389,"ff02::1:3",5355,2,190,2,190,0,0,1968.65022,0.4104629999999361,3703.135239961304,0
"fe80::250b:f9b4:6a83:e50e",65347,"ff02::1:3",5355,2,190,2,190,0,0,1971.009217,0.41037299999993593,3703.947384453259,0
"fe80::250b:f9b4:6a83:e50e",62577,"ff02::1:3",5355,2,190,2,190,0,0,1972.878938,0.41132599999991726,3695.3657196489057,0
"fe80::250b:f9b4:6a83:e50e",57841,"ff02::1:3",5355,2,190,2,190,0,0,1975.134154,0.4110169999999016,3698.143872395458,0
"fe80::250b:f9b4:6a83:e50e",61376,"ff02::1:3",5355,1,95,1,95,0,0,1989.229262,0,0,0
"fe80::250b:f9b4:6a83:e50e",54091,"ff02::1:3",5355,2,190,2,190,0,0,1989.230752,0.4106090000000222,3701.8185183469377,0
"fe80::250b:f9b4:6a83:e50e",63451,"ff02::1:3",5355,1,95,1,95,0,0,1989.256243,0,0,0
"fe80::250b:f9b4:6a83:e50e",49362,"ff02::1:3",5355,1,95,1,95,0,0,1991.501408,0,0,0
"fe80::250b:f9b4:6a83:e50e",61480,"ff02::1:3",5355,2,190,2,190,0,0,1991.587213,0.41065600000001723,3701.3948414242973,0
"fe80::250b:f9b4:6a83:e50e",60041,"ff02::1:3",5355,2,190,2,190,0,0,1993.944402,0.40982999999982894,3708.8548910539357,0
"fe80::250b:f9b4:6a83:e50e",55279,"ff02::1:3",5355,2,190,2,190,0,0,1996.303027,0.41037200000005214,3703.9564102809327,0
"fe80::250b:f9b4:6a83:e50e",54685,"ff02::1:3",5355,2,190,2,190,0,0,1998.658859,0.4111630000002151,3696.830697312756,0
"fe80::250b:f9b4:6a83:e50e",64862,"ff02::1:3",5355,2,190,2,190,0,0,2007.392148,0.410329000000047,3704.344562533542,0
"fe80::250b:f9b4:6a83:e50e",64638,"ff02::1:3",5355,2,190,2,190,0,0,2009.649534,0.4106960000001436,3701.034341701571,0
"fe80::250b:f9b4:6a83:e50e",59593,"ff02::1:3",5355,2,190,2,190,0,0,2019.089088,0.41071899999997186,3700.8270861589167,0
"fe80::250b:f9b4:6a83:e50e",64813,"ff02::1:3",5355,2,190,2,190,0,0,2019.089632,0.41100500000015927,3698.2518460831643,0
"fe80::250b:f9b4:6a83:e50e",49710,"ff02::1:3",5355,1,95,1,95,0,0,2019.217949,0,0,0
"fe80::250b:f9b4:6a83:e50e",58682,"ff02::1:3",5355,2,190,2,190,0,0,2019.220161,0.4105489999999463,3702.3595234678414,0
"fe80::250b:f9b4:6a83:e50e",61470,"ff02::1:3",5355,1,95,1,95,0,0,2019.234402,0,0,0
"fe80::250b:f9b4:6a83:e50e",55437,"ff02::1:3",5355,2,190,2,190,0,0,2021.581282,0.4110239999999976,3698.0808906536085,0
"fe80::250b:f9b4:6a83:e50e",52600,"ff02::1:3",5355,1,95,1,95,0,0,2021.690453,0,0,0
"fe80::250b:f9b4:6a83:e50e",56239,"ff02::1:3",5355,1,95,1,95,0,0,2021.816435,0,0,0
"fe80::250b:f9b4:6a83:e50e",50886,"ff02::1:3",5355,2,190,2,190,0,0,2023.937039,0.4109160000000429,3699.052847783589,0
"fe80::250b:f9b4:6a83:e50e",55571,"ff02::1:3",5355,2,190,2,190,0,0,2026.293467,0.41100299999993695,3698.2698423131537,0
"fe80::250b:f9b4:6a83:e50e",59902,"ff02::1:3",5355,2,190,2,190,0,0,2028.650662,0.4104609999999411,3703.153283747343,0
"fe80::250b:f9b4:6a83:e50e",53059,"ff02::1:3",5355,2,190,2,190,0,0,2031.007984,0.41052399999989575,3702.5849889419037,0
"fe80::250b:f9b4:6a83:e50e",61805,"ff02::1:3",5355,2,190,2,190,0,0,2044.175023,0.4100459999999657,3706.9011769414337,0
